PCName,Handles,processName,processID,processCPU,processHandless,MessageTime,MessageTimeForUsers
DAVIDECASTELLAN,320,svchost,process.Id,process.CPU,thread.ThreadState,,1619647265.95182,28/04/2021 22:01:05
DAVIDECASTELLAN,467,svchost,process.Id,process.CPU,thread.ThreadState,,1619647266.1599,28/04/2021 22:01:06
DAVIDECASTELLAN,140,svchost,process.Id,process.CPU,thread.ThreadState,,1619647266.37705,28/04/2021 22:01:06
DAVIDECASTELLAN,155,svchost,process.Id,process.CPU,thread.ThreadState,,1619647266.59412,28/04/2021 22:01:06
DAVIDECASTELLAN,270,svchost,process.Id,process.CPU,thread.ThreadState,,1619647266.80923,28/04/2021 22:01:06
DAVIDECASTELLAN,409,svchost,process.Id,process.CPU,thread.ThreadState,,1619647267.01643,28/04/2021 22:01:07
DAVIDECASTELLAN,216,svchost,process.Id,process.CPU,thread.ThreadState,,1619647267.22109,28/04/2021 22:01:07
DAVIDECASTELLAN,234,svchost,process.Id,process.CPU,thread.ThreadState,,1619647267.44322,28/04/2021 22:01:07
DAVIDECASTELLAN,360,svchost,process.Id,process.CPU,thread.ThreadState,,1619647267.66403,28/04/2021 22:01:07
DAVIDECASTELLAN,409,svchost,process.Id,process.CPU,thread.ThreadState,,1619647267.87879,28/04/2021 22:01:07
DAVIDECASTELLAN,222,svchost,process.Id,process.CPU,thread.ThreadState,,1619647268.08221,28/04/2021 22:01:08
DAVIDECASTELLAN,187,svchost,process.Id,process.CPU,thread.ThreadState,,1619647268.28796,28/04/2021 22:01:08
DAVIDECASTELLAN,180,svchost,process.Id,process.CPU,thread.ThreadState,,1619647268.50541,28/04/2021 22:01:08
DAVIDECASTELLAN,234,svchost,process.Id,process.CPU,thread.ThreadState,,1619647268.72423,28/04/2021 22:01:08
DAVIDECASTELLAN,193,svchost,process.Id,process.CPU,thread.ThreadState,,1619647268.93619,28/04/2021 22:01:08
DAVIDECASTELLAN,293,svchost,process.Id,process.CPU,thread.ThreadState,,1619647269.13856,28/04/2021 22:01:09
DAVIDECASTELLAN,228,svchost,process.Id,process.CPU,thread.ThreadState,,1619647269.34666,28/04/2021 22:01:09
DAVIDECASTELLAN,472,svchost,process.Id,process.CPU,thread.ThreadState,,1619647269.56058,28/04/2021 22:01:09
DAVIDECASTELLAN,166,svchost,process.Id,process.CPU,thread.ThreadState,,1619647269.77621,28/04/2021 22:01:09
DAVIDECASTELLAN,211,svchost,process.Id,process.CPU,thread.ThreadState,,1619647269.99498,28/04/2021 22:01:09
DAVIDECASTELLAN,412,svchost,process.Id,process.CPU,thread.ThreadState,,1619647270.20752,28/04/2021 22:01:10
DAVIDECASTELLAN,254,svchost,process.Id,process.CPU,thread.ThreadState,,1619647270.42486,28/04/2021 22:01:10
DAVIDECASTELLAN,230,svchost,process.Id,process.CPU,thread.ThreadState,,1619647270.63922,28/04/2021 22:01:10
DAVIDECASTELLAN,649,svchost,process.Id,process.CPU,thread.ThreadState,,1619647270.85942,28/04/2021 22:01:10
DAVIDECASTELLAN,822,svchost,process.Id,process.CPU,thread.ThreadState,,1619647271.0714,28/04/2021 22:01:11
DAVIDECASTELLAN,186,svchost,process.Id,process.CPU,thread.ThreadState,,1619647271.27724,28/04/2021 22:01:11
DAVIDECASTELLAN,386,svchost,process.Id,process.CPU,thread.ThreadState,,1619647271.48604,28/04/2021 22:01:11
DAVIDECASTELLAN,139,svchost,process.Id,process.CPU,thread.ThreadState,,1619647271.69852,28/04/2021 22:01:11
DAVIDECASTELLAN,243,svchost,process.Id,process.CPU,thread.ThreadState,,1619647271.91433,28/04/2021 22:01:11
DAVIDECASTELLAN,548,svchost,process.Id,process.CPU,thread.ThreadState,,1619647272.12908,28/04/2021 22:01:12
DAVIDECASTELLAN,260,svchost,process.Id,process.CPU,thread.ThreadState,,1619647272.33912,28/04/2021 22:01:12
DAVIDECASTELLAN,451,svchost,process.Id,process.CPU,thread.ThreadState,,1619647272.54964,28/04/2021 22:01:12
DAVIDECASTELLAN,556,svchost,process.Id,process.CPU,thread.ThreadState,,1619647272.76853,28/04/2021 22:01:12
DAVIDECASTELLAN,407,svchost,process.Id,process.CPU,thread.ThreadState,,1619647272.99345,28/04/2021 22:01:12
DAVIDECASTELLAN,293,svchost,process.Id,process.CPU,thread.ThreadState,,1619647273.20529,28/04/2021 22:01:13
DAVIDECASTELLAN,264,svchost,process.Id,process.CPU,thread.ThreadState,,1619647273.41515,28/04/2021 22:01:13
DAVIDECASTELLAN,168,svchost,process.Id,process.CPU,thread.ThreadState,,1619647273.61717,28/04/2021 22:01:13
DAVIDECASTELLAN,463,svchost,process.Id,process.CPU,thread.ThreadState,,1619647273.82736,28/04/2021 22:01:13
DAVIDECASTELLAN,129,svchost,process.Id,process.CPU,thread.ThreadState,,1619647274.04233,28/04/2021 22:01:14
DAVIDECASTELLAN,245,svchost,process.Id,process.CPU,thread.ThreadState,,1619647274.25015,28/04/2021 22:01:14
DAVIDECASTELLAN,406,svchost,process.Id,process.CPU,thread.ThreadState,,1619647274.45737,28/04/2021 22:01:14
DAVIDECASTELLAN,124,svchost,process.Id,process.CPU,thread.ThreadState,,1619647274.66445,28/04/2021 22:01:14
DAVIDECASTELLAN,418,svchost,process.Id,process.CPU,thread.ThreadState,,1619647274.87451,28/04/2021 22:01:14
DAVIDECASTELLAN,212,svchost,process.Id,process.CPU,thread.ThreadState,,1619647275.1027,28/04/2021 22:01:15
DAVIDECASTELLAN,372,svchost,process.Id,process.CPU,thread.ThreadState,,1619647275.31578,28/04/2021 22:01:15
DAVIDECASTELLAN,102,svchost,process.Id,process.CPU,thread.ThreadState,,1619647275.52034,28/04/2021 22:01:15
DAVIDECASTELLAN,492,svchost,process.Id,process.CPU,thread.ThreadState,,1619647275.72436,28/04/2021 22:01:15
DAVIDECASTELLAN,170,svchost,process.Id,process.CPU,thread.ThreadState,,1619647275.93178,28/04/2021 22:01:15
DAVIDECASTELLAN,164,svchost,process.Id,process.CPU,thread.ThreadState,,1619647276.15852,28/04/2021 22:01:16
DAVIDECASTELLAN,108,svchost,process.Id,process.CPU,thread.ThreadState,,1619647276.37271,28/04/2021 22:01:16
DAVIDECASTELLAN,132,svchost,process.Id,process.CPU,thread.ThreadState,,1619647276.57425,28/04/2021 22:01:16
DAVIDECASTELLAN,292,svchost,process.Id,process.CPU,thread.ThreadState,,1619647276.78482,28/04/2021 22:01:16
DAVIDECASTELLAN,285,svchost,process.Id,process.CPU,thread.ThreadState,,1619647276.9936,28/04/2021 22:01:16
DAVIDECASTELLAN,373,svchost,process.Id,process.CPU,thread.ThreadState,,1619647277.21135,28/04/2021 22:01:17
DAVIDECASTELLAN,368,svchost,process.Id,process.CPU,thread.ThreadState,,1619647277.42376,28/04/2021 22:01:17
DAVIDECASTELLAN,208,svchost,process.Id,process.CPU,thread.ThreadState,,1619647277.63223,28/04/2021 22:01:17
DAVIDECASTELLAN,190,svchost,process.Id,process.CPU,thread.ThreadState,,1619647277.84863,28/04/2021 22:01:17
DAVIDECASTELLAN,546,svchost,process.Id,process.CPU,thread.ThreadState,,1619647278.05347,28/04/2021 22:01:18
DAVIDECASTELLAN,176,svchost,process.Id,process.CPU,thread.ThreadState,,1619647278.27863,28/04/2021 22:01:18
DAVIDECASTELLAN,222,svchost,process.Id,process.CPU,thread.ThreadState,,1619647278.49496,28/04/2021 22:01:18
DAVIDECASTELLAN,401,svchost,process.Id,process.CPU,thread.ThreadState,,1619647278.7042,28/04/2021 22:01:18
DAVIDECASTELLAN,225,svchost,process.Id,process.CPU,thread.ThreadState,,1619647278.91049,28/04/2021 22:01:18
DAVIDECASTELLAN,204,svchost,process.Id,process.CPU,thread.ThreadState,,1619647279.12032,28/04/2021 22:01:19
DAVIDECASTELLAN,124,svchost,process.Id,process.CPU,thread.ThreadState,,1619647279.34256,28/04/2021 22:01:19
DAVIDECASTELLAN,200,svchost,process.Id,process.CPU,thread.ThreadState,,1619647279.55327,28/04/2021 22:01:19
DAVIDECASTELLAN,522,svchost,process.Id,process.CPU,thread.ThreadState,,1619647279.76123,28/04/2021 22:01:19
DAVIDECASTELLAN,122,svchost,process.Id,process.CPU,thread.ThreadState,,1619647279.96208,28/04/2021 22:01:19
DAVIDECASTELLAN,265,svchost,process.Id,process.CPU,thread.ThreadState,,1619647280.16738,28/04/2021 22:01:20
DAVIDECASTELLAN,197,svchost,process.Id,process.CPU,thread.ThreadState,,1619647280.39041,28/04/2021 22:01:20
DAVIDECASTELLAN,149,svchost,process.Id,process.CPU,thread.ThreadState,,1619647280.593,28/04/2021 22:01:20
DAVIDECASTELLAN,233,svchost,process.Id,process.CPU,thread.ThreadState,,1619647280.79353,28/04/2021 22:01:20
DAVIDECASTELLAN,527,SynTPEnh,process.Id,process.CPU,thread.ThreadState,,1619647281.00441,28/04/2021 22:01:21
DAVIDECASTELLAN,336,SynTPEnhService,process.Id,process.CPU,thread.ThreadState,,1619647281.21531,28/04/2021 22:01:21
DAVIDECASTELLAN,6509,System,process.Id,process.CPU,thread.ThreadState,,1619647281.43335,28/04/2021 22:01:21
DAVIDECASTELLAN,1016,SystemSettings,process.Id,process.CPU,thread.ThreadState,,1619647281.6443,28/04/2021 22:01:21
DAVIDECASTELLAN,347,taskhostw,process.Id,process.CPU,thread.ThreadState,,1619647281.84749,28/04/2021 22:01:21
DAVIDECASTELLAN,391,taskhostw,process.Id,process.CPU,thread.ThreadState,,1619647282.0555,28/04/2021 22:01:22
DAVIDECASTELLAN,714,Taskmgr,process.Id,process.CPU,thread.ThreadState,,1619647282.26343,28/04/2021 22:01:22
DAVIDECASTELLAN,676,TextInputHost,process.Id,process.CPU,thread.ThreadState,,1619647282.48504,28/04/2021 22:01:22
DAVIDECASTELLAN,627,Time,process.Id,process.CPU,thread.ThreadState,,1619647282.6889,28/04/2021 22:01:22
DAVIDECASTELLAN,142,unsecapp,process.Id,process.CPU,thread.ThreadState,,1619647282.89254,28/04/2021 22:01:22
DAVIDECASTELLAN,121,UserOOBEBroker,process.Id,process.CPU,thread.ThreadState,,1619647283.11659,28/04/2021 22:01:23
DAVIDECASTELLAN,753,Video.UI,process.Id,process.CPU,thread.ThreadState,,1619647283.3554,28/04/2021 22:01:23
DAVIDECASTELLAN,58,virtual-cam-registration-service,process.Id,process.CPU,thread.ThreadState,,1619647283.5879,28/04/2021 22:01:23
DAVIDECASTELLAN,1135,vsls-agent,process.Id,process.CPU,thread.ThreadState,,1619647283.80139,28/04/2021 22:01:23
DAVIDECASTELLAN,1015,vsls-agent,process.Id,process.CPU,thread.ThreadState,,1619647284.01044,28/04/2021 22:01:24
DAVIDECASTELLAN,629,WindowsTerminal,process.Id,process.CPU,thread.ThreadState,,1619647284.21466,28/04/2021 22:01:24
DAVIDECASTELLAN,651,WindowsTerminal,process.Id,process.CPU,thread.ThreadState,,1619647284.42904,28/04/2021 22:01:24
DAVIDECASTELLAN,161,wininit,process.Id,process.CPU,thread.ThreadState,,1619647284.65355,28/04/2021 22:01:24
DAVIDECASTELLAN,293,winlogon,process.Id,process.CPU,thread.ThreadState,,1619647284.86319,28/04/2021 22:01:24
DAVIDECASTELLAN,102,WirelessKB850NotificationService,process.Id,process.CPU,thread.ThreadState,,1619647285.11684,28/04/2021 22:01:25
DAVIDECASTELLAN,408,wlanext,process.Id,process.CPU,thread.ThreadState,,1619647285.34582,28/04/2021 22:01:25
DAVIDECASTELLAN,251,WmiPrvSE,process.Id,process.CPU,thread.ThreadState,,1619647285.56105,28/04/2021 22:01:25
DAVIDECASTELLAN,439,WpfSurface,process.Id,process.CPU,thread.ThreadState,,1619647285.78311,28/04/2021 22:01:25
DAVIDECASTELLAN,332,WUDFHost,process.Id,process.CPU,thread.ThreadState,,1619647285.99209,28/04/2021 22:01:25
DAVIDECASTELLAN,644,WUDFHost,process.Id,process.CPU,thread.ThreadState,,1619647286.19849,28/04/2021 22:01:26
DAVIDECASTELLAN,257,WUDFHost,process.Id,process.CPU,thread.ThreadState,,1619647286.4104,28/04/2021 22:01:26
DAVIDECASTELLAN,673,WWAHost,process.Id,process.CPU,thread.ThreadState,,1619647286.61351,28/04/2021 22:01:26
DAVIDECASTELLAN,2318,YourPhone,process.Id,process.CPU,thread.ThreadState,,1619647286.83246,28/04/2021 22:01:26
DAVIDECASTELLAN,1126,YourPhoneServer,process.Id,process.CPU,thread.ThreadState,,1619647287.03753,28/04/2021 22:01:27
DAVIDECASTELLAN,347,ZeroConfigService,process.Id,process.CPU,thread.ThreadState,,1619647287.24549,28/04/2021 22:01:27
DAVIDECASTELLAN,469,AdAppMgrSvc,5240,£process.CPU,,,1619647420.2314,28/04/2021 22:03:40
DAVIDECASTELLAN,158,AdobeUpdateService,5248,£process.CPU,,,1619647420.44765,28/04/2021 22:03:40
DAVIDECASTELLAN,151,AdskLicensingService,5452,£process.CPU,,,1619647420.64381,28/04/2021 22:03:40
DAVIDECASTELLAN,235,AGMService,5344,£process.CPU,,,1619647420.87841,28/04/2021 22:03:40
DAVIDECASTELLAN,236,AGSService,5352,£process.CPU,,,1619647421.07174,28/04/2021 22:03:41
DAVIDECASTELLAN,807,ApplicationFrameHost,4132,£process.CPU,,,1619647421.26864,28/04/2021 22:03:41
DAVIDECASTELLAN,467,atieclxx,3148,£process.CPU,,,1619647421.47157,28/04/2021 22:03:41
DAVIDECASTELLAN,173,atiesrxx,2684,£process.CPU,,,1619647421.67364,28/04/2021 22:03:41
DAVIDECASTELLAN,387,audiodg,23904,£process.CPU,,,1619647421.91662,28/04/2021 22:03:41
DAVIDECASTELLAN,568,Calculator,9620,£process.CPU,5,,1619647422.11272,28/04/2021 22:03:42
DAVIDECASTELLAN,275,chrome,2272,£process.CPU,,,1619647422.31005,28/04/2021 22:03:42
DAVIDECASTELLAN,318,chrome,3632,£process.CPU,,,1619647422.51176,28/04/2021 22:03:42
DAVIDECASTELLAN,269,chrome,3960,£process.CPU,,,1619647422.70172,28/04/2021 22:03:42
DAVIDECASTELLAN,336,chrome,8120,£process.CPU,5,,1619647422.93331,28/04/2021 22:03:42
DAVIDECASTELLAN,298,chrome,9764,£process.CPU,,,1619647423.11487,28/04/2021 22:03:43
DAVIDECASTELLAN,276,chrome,10724,£process.CPU,5,,1619647423.31304,28/04/2021 22:03:43
DAVIDECASTELLAN,1948,chrome,10900,£process.CPU,,,1619647423.51535,28/04/2021 22:03:43
DAVIDECASTELLAN,3623,chrome,11012,£process.CPU,,,1619647423.70945,28/04/2021 22:03:43
DAVIDECASTELLAN,411,chrome,11092,£process.CPU,,,1619647423.90989,28/04/2021 22:03:43
DAVIDECASTELLAN,1910,chrome,11236,£process.CPU,,,1619647424.1188,28/04/2021 22:03:44
DAVIDECASTELLAN,494,chrome,11248,£process.CPU,,,1619647424.31525,28/04/2021 22:03:44
DAVIDECASTELLAN,299,chrome,11376,£process.CPU,,,1619647424.51878,28/04/2021 22:03:44
DAVIDECASTELLAN,372,chrome,11492,£process.CPU,5,,1619647424.71801,28/04/2021 22:03:44
DAVIDECASTELLAN,229,chrome,11580,£process.CPU,,,1619647424.91994,28/04/2021 22:03:44
DAVIDECASTELLAN,255,chrome,11592,£process.CPU,,,1619647425.14389,28/04/2021 22:03:45
DAVIDECASTELLAN,242,chrome,11840,£process.CPU,,,1619647425.3383,28/04/2021 22:03:45
DAVIDECASTELLAN,229,chrome,11984,£process.CPU,,,1619647425.54397,28/04/2021 22:03:45
DAVIDECASTELLAN,229,chrome,12008,£process.CPU,,,1619647425.73844,28/04/2021 22:03:45
DAVIDECASTELLAN,239,chrome,12128,£process.CPU,,,1619647425.92992,28/04/2021 22:03:45
DAVIDECASTELLAN,230,chrome,12184,£process.CPU,,,1619647426.15903,28/04/2021 22:03:46
DAVIDECASTELLAN,241,chrome,12228,£process.CPU,,,1619647426.35986,28/04/2021 22:03:46
DAVIDECASTELLAN,243,chrome,12240,£process.CPU,,,1619647426.55833,28/04/2021 22:03:46
DAVIDECASTELLAN,243,chrome,12336,£process.CPU,,,1619647426.7537,28/04/2021 22:03:46
DAVIDECASTELLAN,239,chrome,12368,£process.CPU,,,1619647427.00355,28/04/2021 22:03:47
DAVIDECASTELLAN,279,chrome,12796,£process.CPU,,,1619647427.22207,28/04/2021 22:03:47
DAVIDECASTELLAN,359,chrome,12816,£process.CPU,,,1619647427.42497,28/04/2021 22:03:47
DAVIDECASTELLAN,1682,chrome,13024,£process.CPU,,,1619647427.61901,28/04/2021 22:03:47
DAVIDECASTELLAN,264,chrome,13112,£process.CPU,,,1619647427.81555,28/04/2021 22:03:47
DAVIDECASTELLAN,369,chrome,13120,£process.CPU,,,1619647428.00321,28/04/2021 22:03:48
DAVIDECASTELLAN,238,chrome,13676,£process.CPU,,,1619647428.20813,28/04/2021 22:03:48
DAVIDECASTELLAN,265,chrome,13876,£process.CPU,,,1619647428.41591,28/04/2021 22:03:48
DAVIDECASTELLAN,233,chrome,14120,£process.CPU,,,1619647428.61624,28/04/2021 22:03:48
DAVIDECASTELLAN,232,chrome,14400,£process.CPU,5,,1619647428.8181,28/04/2021 22:03:48
DAVIDECASTELLAN,294,chrome,14744,£process.CPU,,,1619647429.02369,28/04/2021 22:03:49
DAVIDECASTELLAN,282,chrome,14796,£process.CPU,,,1619647429.23358,28/04/2021 22:03:49
DAVIDECASTELLAN,379,chrome,15012,£process.CPU,,,1619647429.46483,28/04/2021 22:03:49
DAVIDECASTELLAN,771,chrome,16128,£process.CPU,,,1619647429.68345,28/04/2021 22:03:49
DAVIDECASTELLAN,281,chrome,16500,£process.CPU,,,1619647429.89183,28/04/2021 22:03:49
DAVIDECASTELLAN,266,chrome,17088,£process.CPU,,,1619647430.10278,28/04/2021 22:03:50
DAVIDECASTELLAN,241,chrome,18140,£process.CPU,,,1619647430.31098,28/04/2021 22:03:50
DAVIDECASTELLAN,400,chrome,20488,£process.CPU,5,,1619647430.54705,28/04/2021 22:03:50
DAVIDECASTELLAN,247,chrome,22736,£process.CPU,,,1619647430.76203,28/04/2021 22:03:50
DAVIDECASTELLAN,209,chrome,26388,£process.CPU,,,1619647430.96502,28/04/2021 22:03:50
DAVIDECASTELLAN,142,CompPkgSrv,24632,£process.CPU,,,1619647431.17784,28/04/2021 22:03:51
DAVIDECASTELLAN,97,conhost,2068,£process.CPU,,,1619647431.38321,28/04/2021 22:03:51
DAVIDECASTELLAN,97,conhost,5056,£process.CPU,,,1619647431.60958,28/04/2021 22:03:51
DAVIDECASTELLAN,97,conhost,7236,£process.CPU,,,1619647431.82834,28/04/2021 22:03:51
DAVIDECASTELLAN,100,conhost,11736,£process.CPU,5,,1619647432.04091,28/04/2021 22:03:52
DAVIDECASTELLAN,94,conhost,12380,£process.CPU,,,1619647432.25346,28/04/2021 22:03:52
DAVIDECASTELLAN,74,conhost,15480,£process.CPU,,,1619647432.46796,28/04/2021 22:03:52
DAVIDECASTELLAN,97,conhost,19208,£process.CPU,,,1619647432.69614,28/04/2021 22:03:52
DAVIDECASTELLAN,78,conhost,22260,£process.CPU,,,1619647432.91723,28/04/2021 22:03:52
DAVIDECASTELLAN,905,csrss,692,£process.CPU,,,1619647433.12712,28/04/2021 22:03:53
DAVIDECASTELLAN,1083,csrss,816,£process.CPU,,,1619647433.34411,28/04/2021 22:03:53
DAVIDECASTELLAN,568,ctfmon,8392,£process.CPU,5,,1619647433.57314,28/04/2021 22:03:53
DAVIDECASTELLAN,275,CVHSVC,7776,£process.CPU,,,1619647433.79901,28/04/2021 22:03:53
DAVIDECASTELLAN,461,dasHost,3504,£process.CPU,,,1619647434.01339,28/04/2021 22:03:54
DAVIDECASTELLAN,1903,devenv,8104,£process.CPU,,,1619647434.2201,28/04/2021 22:03:54
DAVIDECASTELLAN,3423,devenv,32080,£process.CPU,,,1619647434.43207,28/04/2021 22:03:54
DAVIDECASTELLAN,830,Discord,4092,£process.CPU,,,1619647434.65759,28/04/2021 22:03:54
DAVIDECASTELLAN,443,Discord,14792,£process.CPU,,,1619647434.87641,28/04/2021 22:03:54
DAVIDECASTELLAN,212,Discord,20768,£process.CPU,5,,1619647435.08921,28/04/2021 22:03:55
DAVIDECASTELLAN,308,Discord,24988,£process.CPU,,,1619647435.2979,28/04/2021 22:03:55
DAVIDECASTELLAN,985,Discord,28452,£process.CPU,,,1619647435.51125,28/04/2021 22:03:55
DAVIDECASTELLAN,1176,Discord,31628,£process.CPU,5,,1619647435.73809,28/04/2021 22:03:55
DAVIDECASTELLAN,130,dllhost,1320,£process.CPU,,,1619647435.95051,28/04/2021 22:03:55
DAVIDECASTELLAN,271,dllhost,16328,£process.CPU,,,1619647436.15574,28/04/2021 22:03:56
DAVIDECASTELLAN,1788,dwm,1432,£process.CPU,,,1619647436.35988,28/04/2021 22:03:56
DAVIDECASTELLAN,105,esif_uf,5220,£process.CPU,,,1619647436.56696,28/04/2021 22:03:56
DAVIDECASTELLAN,357,EvtEng,5228,£process.CPU,,,1619647436.78758,28/04/2021 22:03:56
DAVIDECASTELLAN,3334,explorer,5396,£process.CPU,,,1619647436.99926,28/04/2021 22:03:56
DAVIDECASTELLAN,199,FNPLicensingService,5328,£process.CPU,,,1619647437.20527,28/04/2021 22:03:57
DAVIDECASTELLAN,32,fontdrvhost,544,£process.CPU,,,1619647437.4111,28/04/2021 22:03:57
DAVIDECASTELLAN,32,fontdrvhost,1348,£process.CPU,,,1619647437.61814,28/04/2021 22:03:57
DAVIDECASTELLAN,35,git,24096,£process.CPU,,,1619647437.83821,28/04/2021 22:03:57
DAVIDECASTELLAN,35,git,32024,£process.CPU,,,1619647438.04805,28/04/2021 22:03:58
DAVIDECASTELLAN,1060,GOOGLE~1,1636,£process.CPU,5,,1619647438.25733,28/04/2021 22:03:58
DAVIDECASTELLAN,59,GOOGLE~1,10260,£process.CPU,,,1619647438.46621,28/04/2021 22:03:58
DAVIDECASTELLAN,1224,GOOGLE~1,10784,£process.CPU,,,1619647438.67074,28/04/2021 22:03:58
DAVIDECASTELLAN,59,GOOGLE~1,12164,£process.CPU,,,1619647438.88218,28/04/2021 22:03:58
DAVIDECASTELLAN,510,GOOGLE~1,14572,£process.CPU,,,1619647439.09429,28/04/2021 22:03:59
DAVIDECASTELLAN,73,GOOGLE~1,31896,£process.CPU,,,1619647439.29534,28/04/2021 22:03:59
DAVIDECASTELLAN,171,GoogleCrashHandler,2716,£process.CPU,,,1619647439.49804,28/04/2021 22:03:59
DAVIDECASTELLAN,154,GoogleCrashHandler64,1996,£process.CPU,,,1619647439.70303,28/04/2021 22:03:59
DAVIDECASTELLAN,47,googledrivesync,14376,£process.CPU,,,1619647439.90685,28/04/2021 22:03:59
DAVIDECASTELLAN,1320,googledrivesync,15228,£process.CPU,,,1619647440.13159,28/04/2021 22:04:00
DAVIDECASTELLAN,835,HPAudioSwitch,4324,£process.CPU,,,1619647440.33718,28/04/2021 22:04:00
DAVIDECASTELLAN,402,HPCommRecovery,16292,£process.CPU,,,1619647440.54124,28/04/2021 22:04:00
DAVIDECASTELLAN,434,HPJumpStartBridge,13568,£process.CPU,,,1619647440.74315,28/04/2021 22:04:00
DAVIDECASTELLAN,168,HPJumpStartLaunch,9032,£process.CPU,5,,1619647440.94998,28/04/2021 22:04:00
DAVIDECASTELLAN,240,hpqwmiex,31548,£process.CPU,5,,1619647441.17341,28/04/2021 22:04:01
DAVIDECASTELLAN,969,HPSupportSolutionsFrameworkService,8436,£process.CPU,,,1619647441.37528,28/04/2021 22:04:01
DAVIDECASTELLAN,137,HPWMISVC,5256,£process.CPU,,,1619647441.57553,28/04/2021 22:04:01
DAVIDECASTELLAN,204,HuaweiHiSuiteService64,5288,£process.CPU,5,,1619647441.78328,28/04/2021 22:04:01
DAVIDECASTELLAN,89,ibtsiva,5264,£process.CPU,,,1619647441.9761,28/04/2021 22:04:01
DAVIDECASTELLAN,0,Idle,0,£process.CPU,2,,1619647442.19513,28/04/2021 22:04:02
DAVIDECASTELLAN,174,igfxCUIService,3320,£process.CPU,,,1619647442.39997,28/04/2021 22:04:02
DAVIDECASTELLAN,662,igfxEM,5880,£process.CPU,,,1619647442.60311,28/04/2021 22:04:02
DAVIDECASTELLAN,167,IntelCpHDCPSvc,5192,£process.CPU,,,1619647442.80835,28/04/2021 22:04:02
DAVIDECASTELLAN,139,IntelCpHeciSvc,6288,£process.CPU,,,1619647443.00725,28/04/2021 22:04:03
